Date,Open,High,Low,Close,Adj Close,Volume
1997-06-16,18.375000,19.312500,18.312500,18.687500,11.523729,9517800
1997-06-23,18.687500,18.750000,17.312500,17.718750,10.926344,12767200
1997-06-30,17.812500,18.062500,17.375000,17.750000,10.945618,29784800
1997-07-07,17.906250,18.687500,17.875000,18.281250,11.273217,14438000
1997-07-14,18.500000,18.718750,18.125000,18.500000,11.408115,8073200
1997-07-21,18.406250,20.562500,17.906250,20.343750,12.545068,21453400
1997-07-28,20.500000,22.062500,20.218750,21.906250,13.508594,17285800
1997-08-04,21.500000,22.000000,21.187500,21.687500,13.373696,14017800
1997-08-11,21.593750,22.250000,20.843750,21.250000,13.103904,15063000
1997-08-18,20.937500,21.687500,20.750000,21.250000,13.103904,8678200
1997-08-25,21.375000,21.593750,20.625000,21.000000,12.949745,6770000
1997-09-01,21.125000,22.031250,21.125000,21.593750,13.315881,8323200
1997-09-08,21.718750,21.937500,21.187500,21.625000,13.335154,5544000
1997-09-15,21.625000,22.625000,21.531250,22.562500,13.913262,9928600
1997-09-22,22.437500,22.687500,21.500000,21.687500,13.373696,7066800
1997-09-29,21.625000,21.968750,20.750000,21.093750,13.007553,9919600
1997-10-06,21.406250,22.250000,20.593750,22.093750,13.624213,9345600
1997-10-13,22.312500,22.718750,21.000000,21.656250,13.354422,8007600
1997-10-20,21.531250,22.093750,20.781250,21.875000,13.489319,8875200
1997-10-27,21.656250,22.031250,19.656250,22.031250,13.585672,10518000
1997-11-03,22.250000,23.125000,22.250000,22.625000,13.951808,9957200
1997-11-10,22.718750,22.937500,21.875000,22.875000,14.105973,8618000
1997-11-17,23.500000,23.906250,23.312500,23.656250,14.587735,8982600
1997-11-24,23.625000,23.906250,22.468750,22.781250,14.048154,6152000
1997-12-01,23.312500,24.156250,23.062500,23.937500,14.761168,11064800
1997-12-08,24.031250,24.437500,22.531250,22.625000,13.951808,8978800
1997-12-15,22.875000,23.250000,20.750000,20.968750,12.930474,11690600
1997-12-22,20.968750,21.125000,19.843750,20.125000,12.410171,7798200
1997-12-29,20.031250,21.906250,19.968750,21.156250,13.046098,7060200
1998-01-05,21.187500,21.750000,20.531250,20.906250,12.891935,10555800
1998-01-12,20.656250,21.625000,20.656250,21.531250,13.277346,8055200
1998-01-19,21.750000,22.218750,21.437500,21.812500,13.450780,7535600
1998-01-26,21.812500,21.906250,20.093750,21.156250,13.046098,15631800
1998-02-02,21.500000,22.843750,21.375000,22.843750,14.086704,8122000
1998-02-09,22.843750,23.250000,22.375000,23.031250,14.202327,7766000
1998-02-16,23.156250,23.687500,23.062500,23.468750,14.472111,8273200
1998-02-23,23.687500,24.500000,23.187500,23.437500,14.452847,7706000
1998-03-02,23.375000,25.500000,23.031250,24.843750,15.320012,15045200
1998-03-09,24.625000,25.500000,24.500000,25.250000,15.570527,11761000
1998-03-16,25.250000,26.312500,25.218750,25.656250,15.821043,7200800
1998-03-23,25.625000,26.500000,25.187500,25.406250,15.666880,9631600
1998-03-30,25.406250,26.437500,25.125000,25.968750,16.013744,8041200
1998-04-06,26.093750,26.125000,25.031250,25.437500,15.686145,8046600
1998-04-13,25.437500,25.937500,24.875000,25.031250,15.435633,6085000
1998-04-20,24.750000,24.968750,23.843750,24.031250,14.818976,8893800
1998-04-27,23.781250,25.250000,23.187500,24.625000,15.185116,7745000
1998-05-04,25.125000,25.875000,24.906250,25.406250,15.666880,9201200
1998-05-11,25.062500,27.187500,25.062500,26.687500,16.456972,9866000
1998-05-18,26.625000,26.812500,25.875000,26.468750,16.322071,6837600
1998-05-25,26.375000,26.562500,25.218750,25.906250,15.975205,4318000
1998-06-01,25.906250,26.906250,25.250000,26.062500,16.071558,4638400
1998-06-08,26.281250,27.000000,25.656250,26.750000,16.495504,8820600
1998-06-15,26.343750,27.156250,25.500000,26.625000,16.418423,7481600
1998-06-22,26.750000,27.031250,25.812500,26.312500,16.225721,7114200
1998-06-29,26.500000,27.750000,26.437500,26.812500,16.534046,10307800
1998-07-06,26.875000,28.093750,26.875000,27.312500,16.842373,8780200
1998-07-13,27.437500,27.937500,27.156250,27.250000,16.803831,6441400
1998-07-20,27.250000,28.062500,25.500000,26.125000,16.110106,12526400
1998-07-27,25.968750,27.000000,25.718750,26.468750,16.322071,8976400
1998-08-03,26.562500,26.656250,24.375000,24.500000,15.108035,11775800
1998-08-10,24.125000,25.781250,24.125000,24.656250,15.204389,10616200
1998-08-17,24.562500,25.625000,23.937500,24.468750,15.088758,7530600
1998-08-24,24.468750,26.656250,23.000000,23.187500,14.298683,13325200
1998-08-31,23.156250,23.562500,21.062500,21.531250,13.277346,15151600
1998-09-07,22.000000,23.156250,20.375000,21.625000,13.335154,13023800
1998-09-14,21.937500,23.281250,21.906250,22.937500,14.144512,9651600
1998-09-21,22.500000,23.531250,20.000000,20.250000,12.487257,20889800
1998-09-28,20.250000,20.562500,16.750000,17.312500,10.675832,32514600
1998-10-05,16.968750,18.468750,16.406250,18.375000,11.331027,22951600
1998-10-12,19.000000,20.531250,18.625000,20.531250,12.660696,18333800
1998-10-19,20.781250,21.406250,20.156250,20.750000,12.795579,14620600
1998-10-26,20.843750,20.843750,18.437500,19.218750,11.851330,15449000
1998-11-02,19.000000,20.343750,17.968750,19.937500,12.294545,27388600
1998-11-09,19.906250,20.687500,19.000000,20.187500,12.448713,14680600
1998-11-16,20.812500,21.531250,20.062500,21.218750,13.084641,9124000
1998-11-23,21.593750,21.718750,20.750000,21.656250,13.354422,7260200
1998-11-30,21.375000,21.750000,19.531250,19.875000,12.256014,14252400
1998-12-07,19.937500,20.125000,19.375000,20.062500,12.371627,11744800
1998-12-14,20.000000,20.937500,18.687500,18.906250,11.658625,13779000
1998-12-21,19.093750,19.875000,18.656250,19.687500,12.140390,8613800
1998-12-28,19.687500,22.562500,19.687500,21.781250,13.431508,10989000
